site_id,latitude.x,longitude.x,station_id,temp,latitude.y,longitude.y,elevation_in_meters,state,species_id,genus,species,common_name,kingdom,individual_id,phenophase_id,phenophase_description,first_yes_year,first_yes_month,first_yes_day,first_yes_doy,first_yes_julian_date,numdays_since_prior_no,last_yes_year,last_yes_month,last_yes_day,last_yes_doy,last_yes_julian_date,numdays_until_next_no,rownames(usa_npn),num_obs,doy,year
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1956,5,25,146,2435619,-9999,1956,5,25,146,2435619,-9999,1,150,146,1956
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1957,5,22,142,2435981,-9999,1957,5,22,142,2435981,-9999,2,150,142,1957
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1958,5,12,132,2436336,-9999,1958,5,12,132,2436336,-9999,3,150,132,1958
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1959,6,3,154,2436723,-9999,1959,6,3,154,2436723,-9999,4,150,154,1959
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1960,5,27,148,2437082,-9999,1960,5,27,148,2437082,-9999,5,150,148,1960
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1961,5,27,147,2437447,-9999,1961,5,27,147,2437447,-9999,6,150,147,1961
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1962,5,26,146,2437811,-9999,1962,5,26,146,2437811,-9999,7,150,146,1962
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1963,5,24,144,2438174,-9999,1963,5,24,144,2438174,-9999,8,150,144,1963
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1964,5,28,149,2438544,-9999,1964,5,28,149,2438544,-9999,9,150,149,1964
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1966,5,26,146,2439272,-9999,1966,5,26,146,2439272,-9999,10,150,146,1966
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1967,6,4,155,2439646,-9999,1967,6,4,155,2439646,-9999,11,150,155,1967
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1968,6,4,156,2440012,-9999,1968,6,4,156,2440012,-9999,12,150,156,1968
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1969,5,16,136,2440358,-9999,1969,5,16,136,2440358,-9999,13,150,136,1969
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1970,5,28,148,2440735,-9999,1970,5,28,148,2440735,-9999,14,150,148,1970
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1971,5,17,137,2441089,-9999,1971,5,17,137,2441089,-9999,15,150,137,1971
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1972,5,19,140,2441457,-9999,1972,5,19,140,2441457,-9999,16,150,140,1972
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1973,5,22,142,2441825,-9999,1973,5,22,142,2441825,-9999,17,150,142,1973
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1974,6,1,152,2442200,-9999,1974,6,1,152,2442200,-9999,18,150,152,1974
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1975,6,6,157,2442570,-9999,1975,6,6,157,2442570,-9999,19,150,157,1975
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1976,5,17,138,2442916,-9999,1976,5,17,138,2442916,-9999,20,150,138,1976
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1977,5,12,132,2443276,-9999,1977,5,12,132,2443276,-9999,21,150,132,1977
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1981,5,18,138,2444743,-9999,1981,5,18,138,2444743,-9999,22,150,138,1981
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1982,6,5,156,2445126,-9999,1982,6,5,156,2445126,-9999,23,150,156,1982
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1983,5,27,147,2445482,-9999,1983,5,27,147,2445482,-9999,24,150,147,1983
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1984,5,27,148,2445848,-9999,1984,5,27,148,2445848,-9999,25,150,148,1984
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1985,5,11,131,2446197,-9999,1985,5,11,131,2446197,-9999,26,150,131,1985
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1987,5,4,124,2446920,-9999,1987,5,4,124,2446920,-9999,27,150,124,1987
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1988,5,20,141,2447302,-9999,1988,5,20,141,2447302,-9999,28,150,141,1988
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1989,5,20,140,2447667,-9999,1989,5,20,140,2447667,-9999,29,150,140,1989
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1990,5,30,150,2448042,-9999,1990,5,30,150,2448042,-9999,30,150,150,1990
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1991,5,26,146,2448403,-9999,1991,5,26,146,2448403,-9999,31,150,146,1991
150,47.058998,-109.950996,USC00245761,,47.058998,-109.950996,1294,MT,36,Syringa,vulgaris,common lilac,Plantae,54629,412,First bloom (historic western lilac),1992,5,4,125,2448747,-9999,1992,5,4,125,2448747,-9999,32,150,125,1992
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1957,5,8,128,2435967,-9999,1957,5,8,128,2435967,-9999,33,150,128,1957
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1958,5,20,140,2436344,-9999,1958,5,20,140,2436344,-9999,34,150,140,1958
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1964,6,4,156,2438551,-9999,1964,6,4,156,2438551,-9999,35,150,156,1964
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1965,6,2,153,2438914,-9999,1965,6,2,153,2438914,-9999,36,150,153,1965
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1966,5,22,142,2439268,-9999,1966,5,22,142,2439268,-9999,37,150,142,1966
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1967,5,26,146,2439637,-9999,1967,5,26,146,2439637,-9999,38,150,146,1967
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1968,5,28,149,2440005,-9999,1968,5,28,149,2440005,-9999,39,150,149,1968
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1969,5,23,143,2440365,-9999,1969,5,23,143,2440365,-9999,40,150,143,1969
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1970,6,5,156,2440743,-9999,1970,6,5,156,2440743,-9999,41,150,156,1970
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1971,5,24,144,2441096,-9999,1971,5,24,144,2441096,-9999,42,150,144,1971
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1972,6,1,153,2441470,-9999,1972,6,1,153,2441470,-9999,43,150,153,1972
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1973,6,8,159,2441842,-9999,1973,6,8,159,2441842,-9999,44,150,159,1973
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1974,6,14,165,2442213,-9999,1974,6,14,165,2442213,-9999,45,150,165,1974
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1976,6,6,158,2442936,-9999,1976,6,6,158,2442936,-9999,46,150,158,1976
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1977,5,8,128,2443272,-9999,1977,5,8,128,2443272,-9999,47,150,128,1977
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1978,6,6,157,2443666,-9999,1978,6,6,157,2443666,-9999,48,150,157,1978
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1979,6,5,156,2444030,-9999,1979,6,5,156,2444030,-9999,49,150,156,1979
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1980,5,22,143,2444382,-9999,1980,5,22,143,2444382,-9999,50,150,143,1980
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1981,6,6,157,2444762,-9999,1981,6,6,157,2444762,-9999,51,150,157,1981
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1982,6,11,162,2445132,-9999,1982,6,11,162,2445132,-9999,52,150,162,1982
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1983,6,5,156,2445491,-9999,1983,6,5,156,2445491,-9999,53,150,156,1983
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1985,5,30,150,2446216,-9999,1985,5,30,150,2446216,-9999,55,150,150,1985
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1986,5,30,150,2446581,-9999,1986,5,30,150,2446581,-9999,56,150,150,1986
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1987,5,17,137,2446933,-9999,1987,5,17,137,2446933,-9999,57,150,137,1987
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1989,6,6,157,2447684,-9999,1989,6,6,157,2447684,-9999,58,150,157,1989
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1992,5,20,141,2448763,-9999,1992,5,20,141,2448763,-9999,59,150,141,1992
153,47.219101,-113.634499,USC00247448,,47.219101,-113.634499,1638,MT,36,Syringa,vulgaris,common lilac,Plantae,54651,412,First bloom (historic western lilac),1993,5,27,147,2449135,-9999,1993,5,27,147,2449135,-9999,60,150,147,1993
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1957,5,5,125,2435964,-9999,1957,5,5,125,2435964,-9999,61,150,125,1957
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1958,5,10,130,2436334,-9999,1958,5,10,130,2436334,-9999,62,150,130,1958
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1959,5,10,130,2436699,-9999,1959,5,10,130,2436699,-9999,63,150,130,1959
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1961,5,9,129,2437429,-9999,1961,5,9,129,2437429,-9999,64,150,129,1961
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1962,4,29,119,2437784,-9999,1962,4,29,119,2437784,-9999,65,150,119,1962
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1963,5,9,129,2438159,-9999,1963,5,9,129,2438159,-9999,66,150,129,1963
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1964,5,17,138,2438533,-9999,1964,5,17,138,2438533,-9999,67,150,138,1964
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1965,5,15,135,2438896,-9999,1965,5,15,135,2438896,-9999,68,150,135,1965
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1968,5,17,138,2439994,-9999,1968,5,17,138,2439994,-9999,69,150,138,1968
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1969,5,4,124,2440346,-9999,1969,5,4,124,2440346,-9999,70,150,124,1969
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1970,5,15,135,2440722,-9999,1970,5,15,135,2440722,-9999,71,150,135,1970
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1971,5,5,125,2441077,-9999,1971,5,5,125,2441077,-9999,72,150,125,1971
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1973,5,14,134,2441817,-9999,1973,5,14,134,2441817,-9999,73,150,134,1973
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1976,5,11,132,2442910,-9999,1976,5,11,132,2442910,-9999,75,150,132,1976
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1977,4,29,119,2443263,-9999,1977,4,29,119,2443263,-9999,76,150,119,1977
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1978,5,11,131,2443640,-9999,1978,5,11,131,2443640,-9999,77,150,131,1978
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1979,5,13,133,2444007,-9999,1979,5,13,133,2444007,-9999,78,150,133,1979
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1980,5,9,130,2444369,-9999,1980,5,9,130,2444369,-9999,79,150,130,1980
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1985,4,18,108,2446174,-9999,1985,4,18,108,2446174,-9999,80,150,108,1985
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1986,4,14,104,2446535,-9999,1986,4,14,104,2446535,-9999,81,150,104,1986
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1987,4,29,119,2446915,-9999,1987,4,29,119,2446915,-9999,82,150,119,1987
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1988,5,10,131,2447292,-9999,1988,5,10,131,2447292,-9999,83,150,131,1988
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1989,4,17,107,2447634,-9999,1989,4,17,107,2447634,-9999,84,150,107,1989
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1990,4,18,108,2448000,-9999,1990,4,18,108,2448000,-9999,85,150,108,1990
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1991,5,15,135,2448392,-9999,1991,5,15,135,2448392,-9999,86,150,135,1991
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1992,4,17,108,2448730,-9999,1992,4,17,108,2448730,-9999,87,150,108,1992
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),1993,5,2,122,2449110,-9999,1993,5,2,122,2449110,-9999,88,150,122,1993
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),2002,4,17,107,2452382,-9999,2002,4,17,107,2452382,-9999,89,150,107,2002
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),2003,4,28,118,2452758,-9999,2003,4,28,118,2452758,-9999,90,150,118,2003
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),2005,3,30,89,2453460,-9999,2005,3,30,89,2453460,-9999,91,150,89,2005
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,77,First bloom (historic eastern lilac),2007,4,16,106,2454207,-9999,2007,4,16,106,2454207,-9999,92,150,106,2007
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),2007,3,13,72,2454173,-9999,2007,3,13,72,2454173,-9999,93,150,72,2007
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,77,First bloom (historic eastern lilac),2008,5,8,129,2454595,-9999,2008,5,8,129,2454595,-9999,94,150,129,2008
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),2008,4,8,99,2454565,-9999,2008,4,8,99,2454565,-9999,95,150,99,2008
205,39.087337,-111.132439,USC00422798,,39.087337,-111.132439,1805,UT,36,Syringa,vulgaris,common lilac,Plantae,1643,412,First bloom (historic western lilac),2009,3,23,82,2454914,-9999,2009,3,23,82,2454914,-9999,96,150,82,2009
215,48.020302,-123.477997,USC00452548,,48.020302,-123.477997,768,WA,36,Syringa,vulgaris,common lilac,Plantae,54970,412,First bloom (historic western lilac),1957,5,3,123,2435962,-9999,1957,5,3,123,2435962,-9999,97,150,123,1957
215,48.020302,-123.477997,USC00452548,,48.020302,-123.477997,768,WA,36,Syringa,vulgaris,common lilac,Plantae,54970,412,First bloom (historic western lilac),1958,4,25,115,2436319,-9999,1958,4,25,115,2436319,-9999,98,150,115,1958
215,48.020302,-123.477997,USC00452548,,48.020302,-123.477997,768,WA,36,Syringa,vulgaris,common lilac,Plantae,54970,412,First bloom (historic western lilac),1959,5,1,121,2436690,-9999,1959,5,1,121,2436690,-9999,99,150,121,1959
215,48.020302,-123.477997,USC00452548,,48.020302,-123.477997,768,WA,36,Syringa,vulgaris,common lilac,Plantae,54970,412,First bloom (historic western lilac),1960,5,5,126,2437060,-9999,1960,5,5,126,2437060,-9999,100,150,126,1960
215,48.020302,-123.477997,USC00452548,,48.020302,-123.477997,768,WA,36,Syringa,vulgaris,common lilac,Plantae,54970,412,First bloom (historic western lilac),1962,4,30,120,2437785,-9999,1962,4,30,120,2437785,-9999,101,150,120,1962
215,48.020302,-123.477997,USC00452548,,48.020302,-123.477997,768,WA,36,Syringa,vulgaris,common lilac,Plantae,54970,412,First bloom (historic western lilac),1963,4,29,119,2438149,-9999,1963,4,29,119,2438149,-9999,102,150,119,1963
215,48.020302,-123.477997,USC00452548,,48.020302,-123.477997,768,WA,36,Syringa,vulgaris,common lilac,Plantae,54970,412,First bloom (historic western lilac),1964,5,10,131,2438526,-9999,1964,5,10,131,2438526,-9999,103,150,131,1964
215,48.020302,-123.477997,USC00452548,,48.020302,-123.477997,768,WA,36,Syringa,vulgaris,common lilac,Plantae,54970,412,First bloom (historic western lilac),1965,4,25,115,2438876,-9999,1965,4,25,115,2438876,-9999,104,150,115,1965
215,48.020302,-123.477997,USC00452548,,48.020302,-123.477997,768,WA,36,Syringa,vulgaris,common lilac,Plantae,54970,412,First bloom (historic western lilac),1966,5,1,121,2439247,-9999,1966,5,1,121,2439247,-9999,105,150,121,1966
215,48.020302,-123.477997,USC00452548,,48.020302,-123.477997,768,WA,36,Syringa,vulgaris,common lilac,Plantae,54970,412,First bloom (historic western lilac),1967,5,17,137,2439628,-9999,1967,5,17,137,2439628,-9999,106,150,137,1967
215,48.020302,-123.477997,USC00452548,,48.020302,-123.477997,768,WA,36,Syringa,vulgaris,common lilac,Plantae,54970,412,First bloom (historic western lilac),1969,4,24,114,2440336,-9999,1969,4,24,114,2440336,-9999,107,150,114,1969
215,48.020302,-123.477997,USC00452548,,48.020302,-123.477997,768,WA,36,Syringa,vulgaris,common lilac,Plantae,54970,412,First bloom (historic western lilac),1970,5,3,123,2440710,-9999,1970,5,3,123,2440710,-9999,108,150,123,1970
215,48.020302,-123.477997,USC00452548,,48.020302,-123.477997,768,WA,36,Syringa,vulgaris,common lilac,Plantae,54970,412,First bloom (historic western lilac),1973,4,28,118,2441801,-9999,1973,4,28,118,2441801,-9999,109,150,118,1973
215,48.020302,-123.477997,USC00452548,,48.020302,-123.477997,768,WA,36,Syringa,vulgaris,common lilac,Plantae,54970,412,First bloom (historic western lilac),1974,5,12,132,2442180,-9999,1974,5,12,132,2442180,-9999,110,150,132,1974
215,48.020302,-123.477997,USC00452548,,48.020302,-123.477997,768,WA,36,Syringa,vulgaris,common lilac,Plantae,54970,412,First bloom (historic western lilac),1976,5,10,131,2442909,-9999,1976,5,10,131,2442909,-9999,111,150,131,1976
215,48.020302,-123.477997,USC00452548,,48.020302,-123.477997,768,WA,36,Syringa,vulgaris,common lilac,Plantae,54970,412,First bloom (historic western lilac),1980,5,4,125,2444364,-9999,1980,5,4,125,2444364,-9999,112,150,125,1980
215,48.020302,-123.477997,USC00452548,,48.020302,-123.477997,768,WA,36,Syringa,vulgaris,common lilac,Plantae,54970,412,First bloom (historic western lilac),1983,4,20,110,2445445,-9999,1983,4,20,110,2445445,-9999,114,150,110,1983
215,48.020302,-123.477997,USC00452548,,48.020302,-123.477997,768,WA,36,Syringa,vulgaris,common lilac,Plantae,54970,412,First bloom (historic western lilac),1985,4,20,110,2446176,-9999,1985,4,20,110,2446176,-9999,115,150,110,1985
215,48.020302,-123.477997,USC00452548,,48.020302,-123.477997,768,WA,36,Syringa,vulgaris,common lilac,Plantae,54970,412,First bloom (historic western lilac),1987,4,18,108,2446904,-9999,1987,4,18,108,2446904,-9999,117,150,108,1987
215,48.020302,-123.477997,USC00452548,,48.020302,-123.477997,768,WA,36,Syringa,vulgaris,common lilac,Plantae,54970,412,First bloom (historic western lilac),1988,4,14,105,2447266,-9999,1988,4,14,105,2447266,-9999,118,150,105,1988
215,48.020302,-123.477997,USC00452548,,48.020302,-123.477997,768,WA,36,Syringa,vulgaris,common lilac,Plantae,54970,412,First bloom (historic western lilac),1989,4,21,111,2447638,-9999,1989,4,21,111,2447638,-9999,119,150,111,1989
